step,train_loss,epoch
49,5.451850414276123,0
99,4.4878387451171875,1
149,4.164371967315674,2
199,4.036241054534912,3
249,3.9023277759552,4
299,3.7372756004333496,5
349,3.719703435897827,6
399,3.7196009159088135,7
449,3.6246116161346436,8
499,3.5780184268951416,9
