step,train_loss,epoch
49,37.202232360839844,0
99,30.357397079467773,1
149,29.664854049682617,2
199,29.366561889648438,3
249,29.16732406616211,4
299,29.015426635742188,5
349,28.89169692993164,6
399,28.786821365356445,7
449,28.695497512817383,8
499,28.61443328857422,9
