train_loss,epoch,step
34.896949768066406,0,49
30.043943405151367,1,99
29.520044326782227,2,149
29.254528045654297,3,199
29.0699520111084,4,249
28.9277286529541,5,299
28.810781478881836,6,349
28.710908889770508,7,399
28.623430252075195,8,449
28.545421600341797,9,499
