step,train_loss,epoch
49,6.410517692565918,0
99,5.1432318687438965,1
149,4.743147373199463,2
199,4.638219833374023,3
249,4.622372627258301,4
299,4.581751823425293,5
349,4.545751571655273,6
399,4.520612716674805,7
449,4.497268199920654,8
499,4.438581943511963,9
