step,train_loss,epoch
49,5.591899394989014,0
99,4.516883373260498,1
149,4.1310505867004395,2
199,4.023093223571777,3
249,4.052799224853516,4
299,3.8780407905578613,5
349,3.7975804805755615,6
399,3.7240819931030273,7
449,3.61409068107605,8
499,3.6125659942626953,9
