step,train_loss,epoch
49,5.148090362548828,0
99,4.151025295257568,1
149,3.8030428886413574,2
199,3.680914878845215,3
249,3.6331450939178467,4
299,3.4577879905700684,5
349,3.3524036407470703,6
399,3.243588924407959,7
449,3.2318198680877686,8
499,3.1471850872039795,9
