train_loss,epoch,step
5.01334285736084,0,49
4.148678779602051,1,99
3.827355146408081,2,149
3.7005300521850586,3,199
3.6272661685943604,4,249
3.527500867843628,5,299
3.430061101913452,6,349
3.3755903244018555,7,399
3.341158151626587,8,449
3.2881786823272705,9,499
