train_loss,epoch,step
5.198118209838867,0,49
4.270339012145996,1,99
3.941653251647949,2,149
3.754330635070801,3,199
3.6795971393585205,4,249
3.535236120223999,5,299
3.520740032196045,6,349
3.405261516571045,7,399
3.3469314575195312,8,449
3.3274953365325928,9,499
