step,train_loss,epoch
49,3.5508852005004883,0
99,2.738638401031494,1
149,2.491025447845459,2
199,2.4051241874694824,3
249,2.2982277870178223,4
299,2.251739740371704,5
349,2.2187659740448,6
399,2.139526605606079,7
449,2.081618547439575,8
499,2.1217589378356934,9
