step,train_loss,epoch
49,5.0718607902526855,0
99,4.1760382652282715,1
149,3.8531882762908936,2
199,3.7345938682556152,3
249,3.6164705753326416,4
299,3.5274770259857178,5
349,3.4179821014404297,6
399,3.4811062812805176,7
449,3.3258883953094482,8
499,3.3219399452209473,9
