step,train_loss,epoch
49,5.489561080932617,0
99,4.553816795349121,1
149,4.244808673858643,2
199,4.107004165649414,3
249,4.043252468109131,4
299,3.9088213443756104,5
349,3.757354974746704,6
399,3.6166577339172363,7
449,3.609548330307007,8
499,3.5490729808807373,9
