step,train_loss,epoch
49,6.387955188751221,0
99,5.180556774139404,1
149,4.656288146972656,2
199,4.6097187995910645,3
249,4.552551746368408,4
299,4.500452041625977,5
349,4.499876022338867,6
399,4.438863754272461,7
449,4.379055023193359,8
499,4.3548455238342285,9
