step,train_loss,epoch
49,5.472955703735352,0
99,4.579233169555664,1
149,4.234278678894043,2
199,4.0782151222229,3
249,3.9511969089508057,4
299,3.7961578369140625,5
349,3.670351266860962,6
399,3.654423236846924,7
449,3.576979875564575,8
499,3.5415146350860596,9
