step,train_loss,epoch
49,6.281498908996582,0
99,5.111635208129883,1
149,4.870936393737793,2
199,4.507469177246094,3
249,4.30731725692749,4
299,4.199359893798828,5
349,4.096392631530762,6
399,4.068902492523193,7
449,3.9745850563049316,8
499,3.8740386962890625,9
