step,train_loss,epoch
49,5.730138778686523,0
99,4.752202033996582,1
149,4.496044158935547,2
199,4.345710277557373,3
249,4.281567573547363,4
299,4.188529968261719,5
349,4.0843586921691895,6
399,4.056736946105957,7
449,3.9701788425445557,8
499,3.8491296768188477,9
