train_loss,epoch,step
5.015283107757568,0,49
4.173196792602539,1,99
3.8741676807403564,2,149
3.668405532836914,3,199
3.506783962249756,4,249
3.474228858947754,5,299
3.302203893661499,6,349
3.3164215087890625,7,399
3.216549873352051,8,449
3.181567430496216,9,499
