step,train_loss,epoch
49,5.400153160095215,0
99,4.5285162925720215,1
149,4.193826198577881,2
199,4.019211292266846,3
249,3.8685381412506104,4
299,3.679171562194824,5
349,3.6015396118164062,6
399,3.5604772567749023,7
449,3.5641989707946777,8
499,3.5186562538146973,9
